event_time,session_id,calibration_id,participant_id,tracker_time,system_time,x,y,left_x,left_y,left_pupil_diameter,left_validation,right_x,right_y,right_pupil_diameter,right_validation,user_left_x,user_left_y,user_left_z,user_right_x,user_right_y,user_right_z
132471644817504371,637382876152856942,,,1602690881750,1602690881750,543.0,609.0,543.0,609.0,0.0,1,543.0,609.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644817819215,637382876152856942,,,1602690881781,1602690881781,546.0,610.0,546.0,610.0,0.0,1,546.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644818139129,637382876152856942,,,1602690881813,1602690881813,552.0,611.0,552.0,611.0,0.0,1,552.0,611.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644818452262,637382876152856942,,,1602690881845,1602690881845,555.0,612.0,555.0,612.0,0.0,1,555.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644818758968,637382876152856942,,,1602690881875,1602690881875,559.0,614.0,559.0,614.0,0.0,1,559.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644819069038,637382876152856942,,,1602690881906,1602690881906,563.0,614.0,563.0,614.0,0.0,1,563.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644819381505,637382876152856942,,,1602690881938,1602690881938,566.0,614.0,566.0,614.0,0.0,1,566.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644819692081,637382876152856942,,,1602690881969,1602690881969,569.0,614.0,569.0,614.0,0.0,1,569.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644820008768,637382876152856942,,,1602690882000,1602690882000,570.0,614.0,570.0,614.0,0.0,1,570.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644820325139,637382876152856942,,,1602690882032,1602690882032,570.0,614.0,570.0,614.0,0.0,1,570.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644820645526,637382876152856942,,,1602690882064,1602690882064,571.0,614.0,571.0,614.0,0.0,1,571.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644820958834,637382876152856942,,,1602690882095,1602690882095,572.0,614.0,572.0,614.0,0.0,1,572.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644821268969,637382876152856942,,,1602690882126,1602690882126,572.0,614.0,572.0,614.0,0.0,1,572.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644821579535,637382876152856942,,,1602690882157,1602690882157,573.0,615.0,573.0,615.0,0.0,1,573.0,615.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644821889397,637382876152856942,,,1602690882188,1602690882188,574.0,617.0,574.0,617.0,0.0,1,574.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644822200823,637382876152856942,,,1602690882220,1602690882220,575.0,617.0,575.0,617.0,0.0,1,575.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644822521785,637382876152856942,,,1602690882252,1602690882252,575.0,617.0,575.0,617.0,0.0,1,575.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644822832430,637382876152856942,,,1602690882283,1602690882283,576.0,617.0,576.0,617.0,0.0,1,576.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644823146270,637382876152856942,,,1602690882314,1602690882314,576.0,617.0,576.0,617.0,0.0,1,576.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644823453203,637382876152856942,,,1602690882345,1602690882345,576.0,617.0,576.0,617.0,0.0,1,576.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644823756856,637382876152856942,,,1602690882375,1602690882375,576.0,617.0,576.0,617.0,0.0,1,576.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644824068981,637382876152856942,,,1602690882406,1602690882406,573.0,617.0,573.0,617.0,0.0,1,573.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644824379819,637382876152856942,,,1602690882437,1602690882437,561.0,617.0,561.0,617.0,0.0,1,561.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644824682943,637382876152856942,,,1602690882468,1602690882468,534.0,617.0,534.0,617.0,0.0,1,534.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644824993280,637382876152856942,,,1602690882499,1602690882499,505.0,609.0,505.0,609.0,0.0,1,505.0,609.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644825308918,637382876152856942,,,1602690882530,1602690882530,466.0,603.0,466.0,603.0,0.0,1,466.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644825614750,637382876152856942,,,1602690882561,1602690882561,444.0,603.0,444.0,603.0,0.0,1,444.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644825931505,637382876152856942,,,1602690882593,1602690882593,437.0,603.0,437.0,603.0,0.0,1,437.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644826238846,637382876152856942,,,1602690882623,1602690882623,428.0,607.0,428.0,607.0,0.0,1,428.0,607.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644826548765,637382876152856942,,,1602690882654,1602690882654,424.0,609.0,424.0,609.0,0.0,1,424.0,609.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644826854819,637382876152856942,,,1602690882685,1602690882685,423.0,610.0,423.0,610.0,0.0,1,423.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644827169864,637382876152856942,,,1602690882716,1602690882716,422.0,611.0,422.0,611.0,0.0,1,422.0,611.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644827488739,637382876152856942,,,1602690882748,1602690882748,421.0,612.0,421.0,612.0,0.0,1,421.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644827808958,637382876152856942,,,1602690882780,1602690882780,421.0,612.0,421.0,612.0,0.0,1,421.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644828132055,637382876152856942,,,1602690882813,1602690882813,421.0,612.0,421.0,612.0,0.0,1,421.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644828435926,637382876152856942,,,1602690882843,1602690882843,421.0,612.0,421.0,612.0,0.0,1,421.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644828801998,637382876152856942,,,1602690882880,1602690882880,421.0,612.0,421.0,612.0,0.0,1,421.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644829114397,637382876152856942,,,1602690882911,1602690882911,421.0,612.0,421.0,612.0,0.0,1,421.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644829422591,637382876152856942,,,1602690882942,1602690882942,420.0,612.0,420.0,612.0,0.0,1,420.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644829728809,637382876152856942,,,1602690882972,1602690882972,363.0,612.0,363.0,612.0,0.0,1,363.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644830041480,637382876152856942,,,1602690883004,1602690883004,253.0,610.0,253.0,610.0,0.0,1,253.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644830358712,637382876152856942,,,1602690883035,1602690883035,209.0,610.0,209.0,610.0,0.0,1,209.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644830669195,637382876152856942,,,1602690883066,1602690883066,203.0,610.0,203.0,610.0,0.0,1,203.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644830988735,637382876152856942,,,1602690883098,1602690883098,203.0,609.0,203.0,609.0,0.0,1,203.0,609.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644831309289,637382876152856942,,,1602690883130,1602690883130,209.0,609.0,209.0,609.0,0.0,1,209.0,609.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644831623995,637382876152856942,,,1602690883162,1602690883162,218.0,610.0,218.0,610.0,0.0,1,218.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644831938693,637382876152856942,,,1602690883193,1602690883193,222.0,611.0,222.0,611.0,0.0,1,222.0,611.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644832252758,637382876152856942,,,1602690883225,1602690883225,225.0,612.0,225.0,612.0,0.0,1,225.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644832711175,637382876152856942,,,1602690883271,1602690883271,233.0,612.0,233.0,612.0,0.0,1,233.0,612.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644833018648,637382876152856942,,,1602690883301,1602690883301,244.0,614.0,244.0,614.0,0.0,1,244.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644833328742,637382876152856942,,,1602690883332,1602690883332,251.0,616.0,251.0,616.0,0.0,1,251.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644833648859,637382876152856942,,,1602690883364,1602690883364,254.0,618.0,254.0,618.0,0.0,1,254.0,618.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644833962122,637382876152856942,,,1602690883396,1602690883396,256.0,618.0,256.0,618.0,0.0,1,256.0,618.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644834272410,637382876152856942,,,1602690883427,1602690883427,256.0,618.0,256.0,618.0,0.0,1,256.0,618.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644834584190,637382876152856942,,,1602690883458,1602690883458,256.0,619.0,256.0,619.0,0.0,1,256.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644834898459,637382876152856942,,,1602690883489,1602690883489,256.0,619.0,256.0,619.0,0.0,1,256.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644835216372,637382876152856942,,,1602690883521,1602690883521,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644835523371,637382876152856942,,,1602690883552,1602690883552,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644835833492,637382876152856942,,,1602690883583,1602690883583,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644836153844,637382876152856942,,,1602690883615,1602690883615,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644836474280,637382876152856942,,,1602690883647,1602690883647,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644836787615,637382876152856942,,,1602690883678,1602690883678,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644837097593,637382876152856942,,,1602690883709,1602690883709,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644837470037,637382876152856942,,,1602690883746,1602690883746,257.0,619.0,257.0,619.0,0.0,1,257.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644837778897,637382876152856942,,,1602690883777,1602690883777,259.0,619.0,259.0,619.0,0.0,1,259.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644838088773,637382876152856942,,,1602690883808,1602690883808,277.0,619.0,277.0,619.0,0.0,1,277.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644838399082,637382876152856942,,,1602690883839,1602690883839,306.0,619.0,306.0,619.0,0.0,1,306.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644838710937,637382876152856942,,,1602690883871,1602690883871,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644839021615,637382876152856942,,,1602690883902,1602690883902,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644839478632,637382876152856942,,,1602690883947,1602690883947,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644839790937,637382876152856942,,,1602690883979,1602690883979,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644840103334,637382876152856942,,,1602690884010,1602690884010,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644840415904,637382876152856942,,,1602690884041,1602690884041,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644840728423,637382876152856942,,,1602690884072,1602690884072,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644841040809,637382876152856942,,,1602690884104,1602690884104,316.0,619.0,316.0,619.0,0.0,1,316.0,619.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644841354801,637382876152856942,,,1602690884135,1602690884135,316.0,618.0,316.0,618.0,0.0,1,316.0,618.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644841669673,637382876152856942,,,1602690884166,1602690884166,315.0,617.0,315.0,617.0,0.0,1,315.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644841989453,637382876152856942,,,1602690884198,1602690884198,315.0,617.0,315.0,617.0,0.0,1,315.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644842302034,637382876152856942,,,1602690884230,1602690884230,315.0,617.0,315.0,617.0,0.0,1,315.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644842648220,637382876152856942,,,1602690884264,1602690884264,315.0,617.0,315.0,617.0,0.0,1,315.0,617.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644842961372,637382876152856942,,,1602690884296,1602690884296,311.0,613.0,311.0,613.0,0.0,1,311.0,613.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644843261522,637382876152856942,,,1602690884326,1602690884326,306.0,610.0,306.0,610.0,0.0,1,306.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644843580795,637382876152856942,,,1602690884358,1602690884358,302.0,608.0,302.0,608.0,0.0,1,302.0,608.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644843883823,637382876152856942,,,1602690884388,1602690884388,299.0,608.0,299.0,608.0,0.0,1,299.0,608.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644844198464,637382876152856942,,,1602690884419,1602690884419,298.0,608.0,298.0,608.0,0.0,1,298.0,608.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644844613221,637382876152856942,,,1602690884461,1602690884461,300.0,608.0,300.0,608.0,0.0,1,300.0,608.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644844923516,637382876152856942,,,1602690884492,1602690884492,314.0,608.0,314.0,608.0,0.0,1,314.0,608.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644845233932,637382876152856942,,,1602690884523,1602690884523,350.0,608.0,350.0,608.0,0.0,1,350.0,608.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644845541639,637382876152856942,,,1602690884554,1602690884554,377.0,608.0,377.0,608.0,0.0,1,377.0,608.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644845851134,637382876152856942,,,1602690884585,1602690884585,428.0,607.0,428.0,607.0,0.0,1,428.0,607.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644846169286,637382876152856942,,,1602690884616,1602690884616,442.0,604.0,442.0,604.0,0.0,1,442.0,604.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644846489106,637382876152856942,,,1602690884648,1602690884648,448.0,604.0,448.0,604.0,0.0,1,448.0,604.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644846808377,637382876152856942,,,1602690884680,1602690884680,452.0,604.0,452.0,604.0,0.0,1,452.0,604.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644847128798,637382876152856942,,,1602690884712,1602690884712,468.0,604.0,468.0,604.0,0.0,1,468.0,604.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644847448409,637382876152856942,,,1602690884744,1602690884744,491.0,603.0,491.0,603.0,0.0,1,491.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644847761754,637382876152856942,,,1602690884776,1602690884776,505.0,603.0,505.0,603.0,0.0,1,505.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644848071461,637382876152856942,,,1602690884807,1602690884807,513.0,603.0,513.0,603.0,0.0,1,513.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644848381359,637382876152856942,,,1602690884838,1602690884838,519.0,603.0,519.0,603.0,0.0,1,519.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644848691234,637382876152856942,,,1602690884869,1602690884869,520.0,603.0,520.0,603.0,0.0,1,520.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644849158251,637382876152856942,,,1602690884915,1602690884915,520.0,603.0,520.0,603.0,0.0,1,520.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644849470597,637382876152856942,,,1602690884946,1602690884946,520.0,603.0,520.0,603.0,0.0,1,520.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644849788468,637382876152856942,,,1602690884978,1602690884978,526.0,607.0,526.0,607.0,0.0,1,526.0,607.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644850098152,637382876152856942,,,1602690885009,1602690885009,538.0,611.0,538.0,611.0,0.0,1,538.0,611.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644850398662,637382876152856942,,,1602690885039,1602690885039,545.0,614.0,545.0,614.0,0.0,1,545.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644850710998,637382876152856942,,,1602690885071,1602690885071,547.0,614.0,547.0,614.0,0.0,1,547.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644851028504,637382876152856942,,,1602690885102,1602690885102,549.0,615.0,549.0,615.0,0.0,1,549.0,615.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644851348181,637382876152856942,,,1602690885134,1602690885134,553.0,615.0,553.0,615.0,0.0,1,553.0,615.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644851655825,637382876152856942,,,1602690885165,1602690885165,554.0,616.0,554.0,616.0,0.0,1,554.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644851968058,637382876152856942,,,1602690885196,1602690885196,555.0,616.0,555.0,616.0,0.0,1,555.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644852281136,637382876152856942,,,1602690885228,1602690885228,564.0,616.0,564.0,616.0,0.0,1,564.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644852595827,637382876152856942,,,1602690885259,1602690885259,572.0,616.0,572.0,616.0,0.0,1,572.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644852908482,637382876152856942,,,1602690885290,1602690885290,576.0,616.0,576.0,616.0,0.0,1,576.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644853223447,637382876152856942,,,1602690885322,1602690885322,577.0,616.0,577.0,616.0,0.0,1,577.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644853533626,637382876152856942,,,1602690885353,1602690885353,577.0,616.0,577.0,616.0,0.0,1,577.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644853853484,637382876152856942,,,1602690885385,1602690885385,577.0,616.0,577.0,616.0,0.0,1,577.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644854174204,637382876152856942,,,1602690885417,1602690885417,577.0,616.0,577.0,616.0,0.0,1,577.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644854482983,637382876152856942,,,1602690885448,1602690885448,577.0,616.0,577.0,616.0,0.0,1,577.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644854793458,637382876152856942,,,1602690885479,1602690885479,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644855101850,637382876152856942,,,1602690885510,1602690885510,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644855412818,637382876152856942,,,1602690885541,1602690885541,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644855725310,637382876152856942,,,1602690885572,1602690885572,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644856030252,637382876152856942,,,1602690885602,1602690885602,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644856339408,637382876152856942,,,1602690885633,1602690885633,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644856647397,637382876152856942,,,1602690885664,1602690885664,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644856958823,637382876152856942,,,1602690885695,1602690885695,578.0,616.0,578.0,616.0,0.0,1,578.0,616.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644857268413,637382876152856942,,,1602690885726,1602690885726,580.0,614.0,580.0,614.0,0.0,1,580.0,614.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644857575695,637382876152856942,,,1602690885757,1602690885757,580.0,613.0,580.0,613.0,0.0,1,580.0,613.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644857883148,637382876152856942,,,1602690885788,1602690885788,580.0,611.0,580.0,611.0,0.0,1,580.0,611.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644858198010,637382876152856942,,,1602690885819,1602690885819,580.0,610.0,580.0,610.0,0.0,1,580.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644858517987,637382876152856942,,,1602690885851,1602690885851,580.0,610.0,580.0,610.0,0.0,1,580.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644858838267,637382876152856942,,,1602690885883,1602690885883,580.0,610.0,580.0,610.0,0.0,1,580.0,610.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644859148418,637382876152856942,,,1602690885914,1602690885914,580.0,607.0,580.0,607.0,0.0,1,580.0,607.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644859461769,637382876152856942,,,1602690885946,1602690885946,580.0,605.0,580.0,605.0,0.0,1,580.0,605.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644859771200,637382876152856942,,,1602690885977,1602690885977,579.0,603.0,579.0,603.0,0.0,1,579.0,603.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644860088933,637382876152856942,,,1602690886008,1602690886008,579.0,599.0,579.0,599.0,0.0,1,579.0,599.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644860399116,637382876152856942,,,1602690886039,1602690886039,579.0,590.0,579.0,590.0,0.0,1,579.0,590.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644860708455,637382876152856942,,,1602690886070,1602690886070,580.0,586.0,580.0,586.0,0.0,1,580.0,586.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644861028220,637382876152856942,,,1602690886102,1602690886102,580.0,579.0,580.0,579.0,0.0,1,580.0,579.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644861348415,637382876152856942,,,1602690886134,1602690886134,580.0,574.0,580.0,574.0,0.0,1,580.0,574.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644861661449,637382876152856942,,,1602690886166,1602690886166,571.0,562.0,571.0,562.0,0.0,1,571.0,562.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644861971012,637382876152856942,,,1602690886197,1602690886197,533.0,540.0,533.0,540.0,0.0,1,533.0,540.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644862281030,637382876152856942,,,1602690886228,1602690886228,503.0,537.0,503.0,537.0,0.0,1,503.0,537.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644862597196,637382876152856942,,,1602690886259,1602690886259,475.0,542.0,475.0,542.0,0.0,1,475.0,542.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644862908197,637382876152856942,,,1602690886290,1602690886290,445.0,552.0,445.0,552.0,0.0,1,445.0,552.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644863227390,637382876152856942,,,1602690886322,1602690886322,395.0,565.0,395.0,565.0,0.0,1,395.0,565.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644863538170,637382876152856942,,,1602690886353,1602690886353,367.0,571.0,367.0,571.0,0.0,1,367.0,571.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644863857918,637382876152856942,,,1602690886385,1602690886385,350.0,570.0,350.0,570.0,0.0,1,350.0,570.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644864178436,637382876152856942,,,1602690886417,1602690886417,347.0,564.0,347.0,564.0,0.0,1,347.0,564.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644864498102,637382876152856942,,,1602690886449,1602690886449,346.0,563.0,346.0,563.0,0.0,1,346.0,563.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644864801433,637382876152856942,,,1602690886480,1602690886480,343.0,561.0,343.0,561.0,0.0,1,343.0,561.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644865111871,637382876152856942,,,1602690886511,1602690886511,343.0,561.0,343.0,561.0,0.0,1,343.0,561.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644865508771,637382876152856942,,,1602690886550,1602690886550,343.0,561.0,343.0,561.0,0.0,1,343.0,561.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644865817936,637382876152856942,,,1602690886581,1602690886581,342.0,559.0,342.0,559.0,0.0,1,342.0,559.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644866128193,637382876152856942,,,1602690886612,1602690886612,341.0,558.0,341.0,558.0,0.0,1,341.0,558.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644866437828,637382876152856942,,,1602690886643,1602690886643,340.0,558.0,340.0,558.0,0.0,1,340.0,558.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644866752460,637382876152856942,,,1602690886675,1602690886675,340.0,557.0,340.0,557.0,0.0,1,340.0,557.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644867068103,637382876152856942,,,1602690886706,1602690886706,333.0,552.0,333.0,552.0,0.0,1,333.0,552.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
